company,rating,text,date,city,contributor_id,reviews,sentiment_score,sentiment_label
Oracle,5,One of the largest software development company and reputated organisation in lotus business park sec 127 tower A 3 c building 🌟🏌️,2 years ago,Noida,102910702204387419656,143,0.0,neutral
Oracle,5,Very nice & huge office building with all employee centric amenities !!,a year ago,Noida,110615285807084319065,83,0.7396,positive
Oracle,5,Best place to work,5 months ago,Noida,116355617174519619852,86,0.6369,positive
Oracle,5,"Very good company having work life balance, great team and management.",a year ago,Noida,113262679766111609212,74,0.807,positive
Infosys,5,"The campus is very huge and good atmosphere to work. You feel so fresh to work here everyday cause of the green environment throughout the campus.
You have plenty of food options as well to have.
India’s second largest company and employee ‘s first favorite company. Nice workplace",a month ago,Bengaluru,109358620447457324522,82,0.9398,positive
Infosys,5,"The campus is truly impressive, featuring over 50 buildings with excellent infrastructure. It offers a wide range of facilities, including well-maintained gardens 🌳, a swimming pool 🏊, cycling paths 🚴, a hospital 🏥, a mini-market 🛒, and a play area 🛝. There’s also a gym 🏋️ and a library, making it a well-rounded environment for both relaxation and activity.

Major food vendors like Domino's Pizza 🍕 and Subway 👑 add convenience to the dining options. The monthly events and festival celebrations 🎉 contribute to a vibrant and lively atmosphere, making it a great place to be. The maintenance efforts are commendable, ensuring a clean and enjoyable environment for everyone. Highly recommend!",3 months ago,Bengaluru,104244068688273327793,6,0.9909,positive
Infosys,5,"The campus is impressive, with over 50 buildings featuring excellent infrastructure. It offers a variety of facilities, including well-maintained gardens 🌳, a swimming pool 🏊, cycling paths 🚴, a hospital 🏥, a mini-market 🛒, and a play area 🛝, Gym 🏋️🏋️‍♀️Library.... Major food vendors like Domino's Pizza 🍕 and Sub Way 👑 are also available. Monthly events and festival celebrations 🎉 add to the vibrant and lively atmosphere, making it a great place to be. The maintenance efforts are commendable, ensuring a clean and enjoyable environment for everyone.",4 months ago,Bengaluru,101052484698174266881,164,0.9851,positive
Infosys,5,Best campus. Nicely maintained. Cycles are kept for an internal commute. Multiple food courts are there. The parking building is entirely separate. Visit with family members is allowed on Saturdays till 2 pm.,10 months ago,Bengaluru,111530256254853950770,581,0.7964,positive
Infosys,5,I felt like I was working in a foreign company.  Its premise is very beautiful and you can have good quality food in the food courts.,6 months ago,Bengaluru,117446482860240264538,81,0.8622,positive
Infosys,5,Very beautiful place in Bangalore. we can reduce work pressure from office atmosphere itself.,4 months ago,Bengaluru,111402472992067803697,5,0.4576,positive
Infosys,5,"Infosys office in Electronic City, Bangalore, is an enormous and impressive place. I visited over the weekend, and it took almost the entire day to explore the area. The campus is vast, with many facilities and modern infrastructure. It's definitely worth a visit if you're interested in seeing one of the largest tech hubs in India.",2 months ago,Bengaluru,113056339229392431206,204,0.8625,positive
Infosys,4,"Wonderful campus, employees are a big lucky for working in these kind of office campus. Very nature friendly campus. I loved it.",3 days ago,Bengaluru,110548935826840194280,72,0.931,positive
Wipro,3,"It's a Wipro branch, located at Ecospace - Belandur. Most of the banking projects are here in this location. Good place to work but not better than sarjapur or Electronics City Wipro office but better than Whitefield office of Wipro",4 years ago,Bengaluru,111383520351774211866,340,-0.6449,negative
Wipro,5,"It's a Wipro branch, located at Ecospace - Belandur. Most of the banking projects(RBS, CITI Bank, ANZ, ) are here in this location.",6 years ago,Bengaluru,105112657091057381553,50,0.0,neutral
Wipro,5,Hi I am a graduate fresher and want to join the organisation and serve. How can I go about it?,a year ago,Bengaluru,103241179833476781846,2,0.3612,positive
Wipro,4,"Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading global information technology, consulting and business process services company. We harness the power of cognitive computing, hyper-automation, robotics, cloud, analytics and emerging technologies to help our clients adapt to the digital world and make them successful. A company recognized globally for its comprehensive portfolio of services, strong commitment to sustainability and good corporate citizenship, we have over 160,000 dedicated employees serving clients across six continents. Together, we discover ideas and connect the dots to build a better and a bold new future.",6 years ago,Bengaluru,114708864717573019239,515,0.9716,positive
Wipro,5,Very good office. It's in building no 6 ECO Space,6 years ago,Bengaluru,114507538084879244185,213,0.2484,positive
Wipro,4,Good place to work but not better than sarjapur or Electronics City Wipro office,7 years ago,Bengaluru,112741898071423519683,43,-0.2867,negative
Wipro,5,It's wipro campus which is having 3 floors. Will be moving to kodathi location soon,6 years ago,Bengaluru,114474554033542842782,22,0.0,neutral
Wipro,5,Eco friendly campus compiled with natural beauty,6 years ago,Bengaluru,109482901248308078816,75,0.8591,positive
HCL,3,"The office opened up a couple of months back in November 2018. HCL employees work on the First and the Second Floor. There are close to 10 ODCs. There is one food court. For the purpose of recreation, a TT table and carrom boards have been kept.",5 years ago,Bengaluru,110514446545180264385,25,0.0,neutral
HCL,5,Only 2 floors  ground n first floor ... In cargil building .... Gate no 9 in Cessna business park,5 years ago,Bengaluru,117304976985697279780,64,-0.296,negative
HCL,1,An organization is known for its reputation. And reputation comes from a few handful of employees. I won't say much but it's the truth.,a year ago,Bengaluru,100401042128317645727,39,0.4497,positive
HCL,4,I really liked this place very much.... That too inside Cessna Business park...,10 months ago,Bengaluru,112021518815727543080,2,0.4754,positive
HCL,5,Hygienic & Spacious Buildings,8 months ago,Bengaluru,108767440131388758528,38,0.0,neutral
HCL,1,"The most disgusting place to work at HCL CISCO CODC, Please not join here. No technical knowledge growth, no performance bonus (both monthly and yearly), no hike, no onsite, bad managers and leads and HRs.",5 years ago,Bengaluru,111715082108723815966,3,-0.659,negative
HCL,1,"Worst peoples are here
They waste your time by calling for interview.
Before interview they told your profile is matching.
While taking interview they surely told u u r not suitable or we are looking for this and this actually.",5 years ago,Bengaluru,100978310886672799617,107,-0.6124,negative
HCL,5,Good place,4 years ago,Bengaluru,109338383759563999876,9,0.4404,positive
Tech Mahindra,5,"As it was a client location in Bellandur, Rmz ecoworld the work environment was good, and parking area is perfect but comes to food there was no satisfaction, the cafeteria was small and limited food ,though there were other options like restaurants A2B or etc..",5 years ago,Bengaluru,117325597151727454473,12,0.7391,positive
